Name,Municipality,Categories,Rating,Review_Text,Cleaned_Text,Dominant_Topic,Topic_1_ID,Topic_1_Pct,Topic_2_ID,Topic_2_Pct,Topic_3_ID,Topic_3_Pct
Qween'S Diner,Kuala Terengganu,Restaurant,5.0,"Nice ambience, good food & drinks. Got playground for kids.",ambience drink got playground kid,5,5,86.07,1,4.35,6,2.89
Qween'S Diner,Kuala Terengganu,Restaurant,3.0,Conducive and family friendly.. the food not so good.. but everyone have different taste.. for me its so-so and lil bit pricey ..,conducive family friendly everyone different taste soso lil bit pricey,5,5,47.89,1,46.21,6,1.78
Qween'S Diner,Kuala Terengganu,Restaurant,5.0,The deco and vibes in the diner are excellent. It serves wide variety of western food. Waiting time is short as there is not much people here so that's a good thing.,deco vibe diner excellent serf wide variety western waiting time short much people thats thing,3,3,59.06,6,35.57,1,1.98
Qween'S Diner,Kuala Terengganu,Restaurant,5.0,Pleasantly good food & have a nice little area for kids to play,pleasantly little area kid play,3,3,40.01,6,29.19,5,23.43
Qween'S Diner,Kuala Terengganu,Restaurant,5.0,Good vibe cafe near the beach and airport. Good food too. We would recommend,vibe cafe near beach airport would recommend,3,3,64.14,1,27.17,5,2.52
Qween'S Diner,Kuala Terengganu,Restaurant,5.0,"Came here for my buttermilk craving. Nice ambience, kinda underrated from other eateries",came buttermilk craving ambience kinda underrated eatery,5,5,90.21,1,3.02,6,2.04
Umami Restaurant,Kuala Terengganu,Restaurant,4.0,"Vibing café, cool upmarket deco and good food. Quiet side of China Town Kuala Terengganu..

Simple yet delicious local and western food. Decent price..

Ummm.. parking is kinda tricky but if you don't mind, just a brisk walk from the public parking along the Payang waterfront..",vibing caf cool upmarket deco quiet side china town kuala simple yet delicious local western decent price ummm parking kinda tricky dont mind brisk walk public parking along payang waterfront,1,1,35.76,5,26.95,3,19.22
Umami Restaurant,Kuala Terengganu,Restaurant,5.0,"Smoked duck the best, perfectly grilled. Ayam pun perfect heat, perfect tenderness. I must say chef punya timing memang on point.",smoked duck perfectly grilled ayam pun perfect heat perfect tenderness must say chef punya timing memang point,5,5,78.55,4,10.83,2,7.11
Umami Restaurant,Kuala Terengganu,Restaurant,5.0,"Love the wodden theme decor, make us feel cozy & relaxed atmosphere. Nice n friendly staff.
Food also nice, especially the Smoked Duck Fried Rice 100% Recommended. Taste of the smoke mix with rice & egg.. full of flavour 🤤.. Portion quite big.. really love tht.

Buttermilk Chicken Rice also quite nice, but litter bit spicy. Can taste the creamier texture from the milk, nice smell from the butter & tender chicken.

Orange chicken also nice, more similar to sweet & sour chicken.. love it! 😍

Black Pepper Chicken i love the taste but the pepper just abit over (maybe im not black pepper fan 😂) but still good tho... litter bit spicy bcuz of love pepper

Will come back for their fried rice because too good... can change the mood whole day 🤤 good food good mood ~

Only the parking little hard to find. Price are reasonable 👍",love wodden theme decor make feel cozy relaxed atmosphere friendly staff also especially smoked duck fried rice recommended taste smoke mix rice egg full flavour portion quite big really love tht buttermilk chicken rice also quite litter bit spicy taste creamier texture milk smell butter tender chicken orange chicken also similar sweet sour chicken love black pepper chicken love taste pepper abit maybe black pepper fan still tho litter bit spicy bcuz love pepper come back fried rice change mood whole day mood parking little hard find price reasonable,5,5,98.94,1,0.33,6,0.22
Umami Restaurant,Kuala Terengganu,Restaurant,5.0,"Few months old restaurant. Middle of Chinatown street. Cafe style. Nice wooden themed decor. Cafe owner recommends their fried rice which is their speciality. Quite good but a little oily. Waffle was good too, crispy.",month old middle chinatown street cafe style wooden themed decor cafe owner recommends fried rice speciality quite little oily waffle crispy,6,6,96.38,1,1.12,5,0.78
Umami Restaurant,Kuala Terengganu,Restaurant,5.0,"The waffles are exceptional—crispy, perfectly made, and absolutely delicious. My MIL enjoyed the Asamboi Mint Soda, which was refreshingly unique, and the watermelon juice was pure and fresh. The highlight, however, was the Umami Latte—simply the best! Definitely a recommended spot",waffle exceptionalcrispy perfectly made absolutely delicious mil enjoyed asamboi mint soda refreshingly unique watermelon juice pure fresh highlight however umami lattesimply definitely recommended spot,6,6,95.73,1,1.3,5,0.93
Umami Restaurant,Kuala Terengganu,Restaurant,5.0,"What a vibe! Randomly chose this restaurant to have dinner with my son and everything is so good. We ordered fish n chips, waffle, latte and watermelon juice. Best. Akan repeat 100%

P/s The toilet is clean as well!",vibe randomly chose dinner son everything ordered fish chip waffle latte watermelon juice akan repeat toilet clean well,6,6,57.13,1,24.14,5,16.4
Umami Restaurant,Kuala Terengganu,Restaurant,4.0,"The signature egg fried rice was  scrumptious and flavorful, infused with fragrance of fried egg, rice was tender soft but springy with good wok hey, 5 big sized prawns (mostly IQF) and topping of ebiko were served. Taste was well balanced, and no MSG was added, a sambal was provided for those with extreme taste. However, it was slightly on the oily side. Perhaps a few leafty garnishing (tamoto slides, lettuces, etc) would be appreciated. On the other hand, the lamb chop was just ordinary, slightly on the dry side, over gamey and chewy to my taste. The black pepper sauce was slightly oily and overwhelmed by the onion (guesstimated). Price was reasonable, but the egg fried rice some may find it slightly more expensive. The Washroom is offsite, and parking could be tricky most of the time. There is private paid parking space not far ahead",signature egg fried rice scrumptious flavorful infused fragrance fried egg rice tender soft springy wok hey big sized prawn mostly iqf topping ebiko served taste well balanced msg added sambal provided extreme taste however slightly oily side perhaps leafty garnishing tamoto slide lettuce etc would appreciated hand lamb chop ordinary slightly dry side gamey chewy taste black pepper sauce slightly oily overwhelmed onion guesstimated price reasonable egg fried rice may find slightly expensive washroom offsite parking could tricky time private paid parking space far ahead,5,5,80.93,1,18.27,6,0.24
Umami Restaurant,Kuala Terengganu,Restaurant,4.0,Sorry I don't really enjoy the signature fry rice..otherwise service is okay,sorry dont really enjoy signature fry riceotherwise service okay,1,1,47.81,5,45.42,6,2.05
Nasi Dagang Atas Tol - Kg Atas Tol,Kuala Terengganu,Restaurant,5.0,"Ok the nasi dagang tastes great, but I'll be honest. Had better nasi dagang elsewhere. Especially in my hometown and around Kemaman.
The rice is soft, tangy, aromatic. Just the kuah is a bit off for me (too sweet).
Still deserves the 5 stars rating.
Oh ya..the teh buih tastes just nice. Not too sweet, as I like it 👍🏻👍🏻",nasi dagang taste great ill honest better nasi dagang elsewhere especially hometown around kemaman rice soft tangy aromatic kuah bit sweet still deserves star rating yathe teh buih taste sweet like,2,2,68.5,5,29.09,1,0.92
Nasi Dagang Atas Tol - Kg Atas Tol,Kuala Terengganu,Restaurant,4.0,"Enjoyed a hearty meal at Nasi Dagang Atas Tol! The food was full of authentic East Coast flavors the nasi dagang, ayam goreng berempah, beef rendang, and gulai ikan tongkol were all tasty and well prepared. The portions were generous, and the acar added a nice refreshing touch. The green frothy drink was also delicious and complemented the meal perfectly. The gulai ikan tongkol would be even better if it were a bit less sweet, especially for visitors from other states who might prefer a less sweet version. Overall, a clean place with fast service definitely worth a visit for anyone craving traditional nasi dagang!",enjoyed hearty meal nasi dagang atas tol full authentic east coast flavor nasi dagang ayam goreng berempah beef rendang gulai ikan tongkol tasty well prepared portion generous acar added refreshing touch green frothy drink also delicious complemented meal perfectly gulai ikan tongkol would even better bit less sweet especially visitor state might prefer less sweet version overall clean fast service definitely worth visit anyone craving traditional nasi dagang,2,2,37.57,5,31.1,6,16.2
